3103	117	735
3329	119	708
3562	127	705
3817	153	727
4063	252	753
4095	407	948
79	850	1060
236	766	1083
455	628	1083
920	519	1065
1327	414	1036
1676	386	996
1859	333	946
2116	300	911
2497	253	873
2722	229	830
2940	187	791
3164	179	747
3392	168	733
3618	188	720
3856	209	749
4095	357	808
4095	611	974
53	1144	1031
171	1104	1043
323	1065	1055
688	803	1038
1138	667	1017
1469	598	984
1765	529	941
2047	465	889
2380	446	855
2683	345	821
2880	277	788
3199	252	735
3432	217	711
3679	248	751
3925	284	766
4095	524	833
4095	819	1000
27	1376	990
129	1381	996
302	1338	1017
475	1174	1000
953	1042	979
1341	937	953
1663	834	924
1957	749	880
2251	687	833
2554	583	800
2820	488	772
3080	570	741
3348	527	710
3613	535	752
3925	587	786
4095	691	824
4095	1031	1028
26	1591	935
109	1595	939
208	1569	950
366	1521	957
726	1372	935
1214	1297	919
1564	1209	894
1880	1126	863
2172	1073	821
2474	1018	779
2753	941	752
3016	888	729
3274	855	709
3566	838	736
3842	890	763
4095	917	773
4095	1198	1012
26	1786	869
94	1789	871
167	1800	876
294	1766	885
552	1695	889
1048	1594	879
1453	1531	860
1787	1469	833
2094	1427	797
2406	1390	758
2693	1347	735
2962	1310	717
3254	1246	677
3522	1185	720
3794	1234	729
4061	1284	729
4095	1459	940
27	1979	824
79	1982	825
130	1993	828
236	2011	834
462	1949	833
805	1868	820
1309	1807	813
1672	1759	797
2002	1720	766
2327	1697	736
2639	1671	720
2925	1628	667
3199	1594	719
3466	1558	703
3750	1511	694
4019	1590	729
4095	1669	821
28	2209	775
72	2212	776
116	2223	779
178	2243	783
304	2224	782
529	2115	784
1121	2064	848
1545	2026	836
1904	1989	754
2253	1962	766
2585	1943	745
2873	1917	725
3153	1891	706
3419	1860	690
3703	1835	674
3974	1799	668
4095	1874	645
32	2458	758
69	2460	759
109	2466	814
158	2481	823
283	2499	829
451	2426	824
968	2369	780
1441	2325	799
1809	2284	796
2171	2254	770
2513	2228	745
2811	2203	726
3098	2177	699
3376	2147	677
3659	2122	653
3946	2098	657
4095	2113	595
36	2691	742
67	2693	742
102	2701	762
149	2714	792
192	2733	801
411	2710	797
719	2641	794
1318	2603	771
1719	2573	757
2090	2549	726
2437	2526	748
2755	2507	675
3044	2486	638
3328	2466	668
3613	2447	657
3899	2427	565
4095	2406	552
49	2924	741
72	2926	708
106	2933	752
141	2946	741
174	2964	725
394	2972	709
704	2905	726
1132	2871	742
1626	2836	735
2004	2815	725
2363	2799	702
2699	2786	647
2999	2769	625
3284	2747	606
3578	2734	562
3856	2719	543
4095	2683	510
96	3155	702
104	3157	730
132	3163	739
145	3175	729
188	3189	711
329	3212	702
570	3174	721
906	3127	688
1467	3103	713
1930	3082	739
2284	3059	688
2633	3048	668
2948	3035	637
3240	3025	587
3530	3002	551
3841	2978	535
4095	2942	473
160	3378	676
148	3380	696
157	3386	716
167	3396	717
202	3409	689
290	3430	687
378	3430	705
633	3375	723
1298	3348	731
1814	3329	705
2198	3318	677
2540	3303	661
2857	3288	608
3178	3273	562
3483	3254	550
3799	3229	526
4095	3203	498
163	3605	688
165	3607	689
182	3613	699
204	3625	718
223	3640	667
264	3659	704
353	3677	731
547	3664	726
911	3616	714
1562	3591	695
2012	3577	656
2406	3562	648
2758	3540	614
3091	3524	580
3415	3504	564
3669	3502	539
3987	3479	524
178	3830	685
182	3832	686
201	3837	690
213	3847	696
244	3862	695
284	3883	678
329	3907	710
398	3927	705
656	3913	670
1137	3869	635
1753	3841	675
2169	3833	645
2578	3816	651
2927	3799	624
3266	3784	603
3593	3763	598
3927	3740	583
214	4061	631
217	4062	634
224	4067	647
239	4074	670
257	4086	689
290	4095	692
305	4095	699
341	4095	725
401	4095	713
869	4095	701
1336	4095	700
1957	4093	676
2424	4079	656
2817	4063	651
3166	4043	660
3512	4025	651
3854	3999	653
184	273	1270
327	256	1317
568	212	1298
1153	116	1268
1417	90	1239
1660	73	1209
1893	69	1176
2139	67	1143
2381	66	1113
2621	68	1080
2849	79	1050
3075	81	1021
3304	91	994
3539	97	968
3781	107	1010
4023	117	1052
4095	216	1146
137	429	1290
